"risk","sp","warm","photo","chill1","chill2"
17.1980723661321,6,0,0,1,0
17.4374779266091,6,0,0,1,0
17.5180277041008,6,0,0,1,0
10.1615326614954,6,1,0,1,0
10.1875166344494,6,1,0,1,0
10.337823231042,6,1,0,1,0
10.3103258063346,6,1,0,1,0
10.082824391122,6,1,0,1,0
9.9832449125285,6,1,0,1,0
10.3045598457109,6,1,0,1,0
10.3370910975298,6,1,0,1,0
10.1623461208639,6,1,0,1,0
10.2514932413603,6,1,0,1,0
10.169297883157,6,1,0,1,0
10.1377957824887,6,1,0,1,0
8.96972421957811,6,0,1,1,0
8.78154901245155,6,0,1,1,0
8.96272684210052,6,0,1,1,0
8.92924260970038,6,0,1,1,0
8.83241281704673,6,0,1,1,0
8.90519988681676,6,0,1,1,0
8.81489268852937,6,0,1,1,0
9.03215302824404,6,0,1,1,0
8.77847038862505,6,0,1,1,0
8.9521505079395,6,0,1,1,0
8.78035816612817,6,0,1,1,0
9.04132005980828,6,0,1,1,0
7.43683420555243,6,1,1,1,0
7.77833592404199,6,1,1,1,0
7.8085493567337,6,1,1,1,0
7.46416001713731,6,1,1,1,0
7.61929209448905,6,1,1,1,0
7.71375525708209,6,1,1,1,0
7.86740436807705,6,1,1,1,0
7.6338525343218,6,1,1,1,0
7.60975179635895,6,1,1,1,0
7.60895754895122,6,1,1,1,0
7.57596313894664,6,1,1,1,0
7.90773285970419,6,1,1,1,0
16.6136695823555,6,0,0,0,1
16.905505083456,6,0,0,0,1
16.9303292443929,6,0,0,0,1
16.7844709672919,6,0,0,0,1
16.9412320879772,6,0,0,0,1
16.6087069213769,6,0,0,0,1
16.8433215404326,6,0,0,0,1
16.770642199712,6,0,0,0,1
16.7940617765288,6,0,0,0,1
16.9025092207789,6,0,0,0,1
16.7644155126352,6,0,0,0,1
16.8289765793011,6,0,0,0,1
10.927669654544,6,1,0,0,1
10.970650576827,6,1,0,0,1
10.9836166483274,6,1,0,0,1
10.9741060616272,6,1,0,0,1
11.084059030052,6,1,0,0,1
11.0988307799623,6,1,0,0,1
11.019935685106,6,1,0,0,1
11.1902705888134,6,1,0,0,1
10.9650781043145,6,1,0,0,1
11.0446373358349,6,1,0,0,1
10.9734293595768,6,1,0,0,1
11.0646118248778,6,1,0,0,1
8.95591990189063,6,0,1,0,1
8.97080578534552,6,0,1,0,1
9.06591469799171,6,0,1,0,1
9.15468027995263,6,0,1,0,1
8.98070798135171,6,0,1,0,1
8.97479518301702,6,0,1,0,1
9.0337166082047,6,0,1,0,1
9.07904283958469,6,0,1,0,1
9.05148308595205,6,0,1,0,1
8.91261271397222,6,0,1,0,1
9.03278424902739,6,0,1,0,1
9.05637088759111,6,0,1,0,1
9.14068217074663,6,1,1,0,1
9.10708618493478,6,1,1,0,1
9.26674875259602,6,1,1,0,1
9.10775303599996,6,1,1,0,1
9.20788252120124,6,1,1,0,1
9.17640131170985,6,1,1,0,1
9.19808601638876,6,1,1,0,1
9.2273719639195,6,1,1,0,1
9.22879004899148,6,1,1,0,1
9.12444419508022,6,1,1,0,1
9.11155704509152,6,1,1,0,1
8.95632675669399,6,1,1,0,1
22.1097113317261,7,0,0,0,0
21.9502196532511,7,0,0,0,0
22.0912265299495,7,0,0,0,0
22.1027190340559,7,0,0,0,0
21.9444554825974,7,0,0,0,0
22.0553174442455,7,0,0,0,0
22.1107025214665,7,0,0,0,0
22.0269162732999,7,0,0,0,0
21.8954193351434,7,0,0,0,0
22.0511567067463,7,0,0,0,0
22.0770588562758,7,0,0,0,0
21.864474540876,7,0,0,0,0
11.2255817105858,7,1,0,0,0
11.2879554116622,7,1,0,0,0
11.0255771178182,7,1,0,0,0
11.1576852924667,7,1,0,0,0
11.2052788752817,7,1,0,0,0
11.006277307101,7,1,0,0,0
11.3280704780507,7,1,0,0,0
11.2490044995595,7,1,0,0,0
11.1797316697387,7,1,0,0,0
11.1897092378057,7,1,0,0,0
11.2497685627844,7,1,0,0,0
11.3247285760089,7,1,0,0,0
11.7281586852976,7,0,1,0,0
11.8772035006816,7,0,1,0,0
11.7425671787772,7,0,1,0,0
11.8496888744492,7,0,1,0,0
11.8836512260313,7,0,1,0,0
11.7478107513265,7,0,1,0,0
11.8106753835561,7,0,1,0,0
11.8375571132176,7,0,1,0,0
11.6283913385322,7,0,1,0,0
11.9371512114732,7,0,1,0,0
11.6608733928502,7,0,1,0,0
11.7536999234712,7,0,1,0,0
5.73444523377359,7,1,1,0,0
6.09086118375622,7,1,1,0,0
5.80493271522923,7,1,1,0,0
5.95614558638847,7,1,1,0,0
5.81485419456156,7,1,1,0,0
5.7262143122836,7,1,1,0,0
5.98872546905712,7,1,1,0,0
5.90435887757374,7,1,1,0,0
5.94255986729749,7,1,1,0,0
6.02059044099571,7,1,1,0,0
5.85935747953562,7,1,1,0,0
5.87881442393553,7,1,1,0,0
16.1993774104303,7,0,0,1,0
16.0919444829497,7,0,0,1,0
16.3243454595596,7,0,0,1,0
16.1099922103178,7,0,0,1,0
16.2109597064958,7,0,0,1,0
16.2450665100673,7,0,0,1,0
16.0993922351709,7,0,0,1,0
16.4251267789904,7,0,0,1,0
16.3006956407051,7,0,0,1,0
16.3779992267873,7,0,0,1,0
16.3240855872732,7,0,0,1,0
16.1495592436708,7,0,0,1,0
8.93545311046138,7,1,0,1,0
9.22620675895483,7,1,0,1,0
8.94235064318275,7,1,0,1,0
8.72534008902476,7,1,0,1,0
8.80212120912085,7,1,0,1,0
8.83803761345894,7,1,0,1,0
8.83117260698396,7,1,0,1,0
8.96917525219027,7,1,0,1,0
8.89344494739373,7,1,0,1,0
8.91807172772398,7,1,0,1,0
8.770314026164,7,1,0,1,0
8.89908734974805,7,1,0,1,0
7.99153109379771,7,0,1,1,0
7.93217962488379,7,0,1,1,0
8.0302613720729,7,0,1,1,0
7.95156898533561,7,0,1,1,0
8.09395547876661,7,0,1,1,0
7.84780368462858,7,0,1,1,0
7.98687876296359,7,0,1,1,0
8.13262842719745,7,0,1,1,0
7.70914585998913,7,0,1,1,0
8.08521284673975,7,0,1,1,0
7.95489210464171,7,0,1,1,0
7.94418749063828,7,0,1,1,0
5.35262856619389,7,1,1,1,0
5.47623070681258,7,1,1,1,0
5.34009101874181,7,1,1,1,0
5.42683204499464,7,1,1,1,0
5.32949158694816,7,1,1,1,0
5.48131168270847,7,1,1,1,0
5.39429319839298,7,1,1,1,0
5.53759024248209,7,1,1,1,0
5.42660626246813,7,1,1,1,0
5.31233868073997,7,1,1,1,0
5.35619828980706,7,1,1,1,0
5.45168011542938,7,1,1,1,0
16.7811816574753,7,0,0,0,1
16.6362986472137,7,0,0,0,1
16.727642053273,7,0,0,0,1
16.699551073901,7,0,0,0,1
16.6900569711036,7,0,0,0,1
16.6788579359137,7,0,0,0,1
16.8487903408679,7,0,0,0,1
16.8445872017969,7,0,0,0,1
16.670296381147,7,0,0,0,1
16.7026349560419,7,0,0,0,1
16.7334022297089,7,0,0,0,1
16.7237602819322,7,0,0,0,1
9.06867710709052,7,1,0,0,1
9.08027785062481,7,1,0,0,1
9.02993631351804,7,1,0,0,1
8.87593755218751,7,1,0,0,1
9.06143126557708,7,1,0,0,1
9.02897844091521,7,1,0,0,1
9.05676327558125,7,1,0,0,1
8.97142962772406,7,1,0,0,1
8.95750019157628,7,1,0,0,1
9.02616286445403,7,1,0,0,1
8.93765159160317,7,1,0,0,1
8.94722724241555,7,1,0,0,1
8.19645031981787,7,0,1,0,1
8.25702926641592,7,0,1,0,1
8.33796385318719,7,0,1,0,1
8.09486861388711,7,0,1,0,1
8.27495650787158,7,0,1,0,1
8.16615440791993,7,0,1,0,1
8.36707794319479,7,0,1,0,1
8.24123141182594,7,0,1,0,1
8.21362563954155,7,0,1,0,1
8.27895279796715,7,0,1,0,1
8.30808212142387,7,0,1,0,1
8.34993404625716,7,0,1,0,1
5.42076032962825,7,1,1,0,1
5.36690944937158,7,1,1,0,1
5.30065493693199,7,1,1,0,1
5.43803478071981,7,1,1,0,1
5.28816058393473,7,1,1,0,1
5.43998299137332,7,1,1,0,1
5.17357675524448,7,1,1,0,1
5.54724702038559,7,1,1,0,1
5.40997347414754,7,1,1,0,1
5.26610718699021,7,1,1,0,1
5.50507383512928,7,1,1,0,1
5.37420964072734,7,1,1,0,1
22.8375561455986,8,0,0,0,0
22.916868678562,8,0,0,0,0
23.1200600248466,8,0,0,0,0
22.9719283708906,8,0,0,0,0
23.027727795469,8,0,0,0,0
22.9451564342601,8,0,0,0,0
23.0404992496016,8,0,0,0,0
23.0375340593142,8,0,0,0,0
22.9800312005649,8,0,0,0,0
22.9546742580124,8,0,0,0,0
23.0268023132161,8,0,0,0,0
22.9502952931771,8,0,0,0,0
14.1065292653486,8,1,0,0,0
14.2864657842108,8,1,0,0,0
14.1899969396062,8,1,0,0,0
14.17525727102,8,1,0,0,0
14.161218567563,8,1,0,0,0
14.0183311346377,8,1,0,0,0
14.161893524767,8,1,0,0,0
14.3533128772929,8,1,0,0,0
14.1679226273899,8,1,0,0,0
14.1414749654903,8,1,0,0,0
14.175704396015,8,1,0,0,0
14.1358798407357,8,1,0,0,0
14.325176870511,8,0,1,0,0
14.1825689803512,8,0,1,0,0
14.3017267627532,8,0,1,0,0
14.3369640251962,8,0,1,0,0
14.3972918593717,8,0,1,0,0
14.2831247526408,8,0,1,0,0
14.3456693918474,8,0,1,0,0
14.371184305546,8,0,1,0,0
14.3584288452504,8,0,1,0,0
14.3223360405807,8,0,1,0,0
14.2854942464704,8,0,1,0,0
14.4155785648185,8,0,1,0,0
9.95359558960844,8,1,1,0,0
10.0368112006558,8,1,1,0,0
9.93933971677034,8,1,1,0,0
10.055546621474,8,1,1,0,0
10.00023409174,8,1,1,0,0
9.913349715779,8,1,1,0,0
9.95836341932419,8,1,1,0,0
10.0987693997416,8,1,1,0,0
10.0894404622217,8,1,1,0,0
10.0227011768897,8,1,1,0,0
10.0080425512717,8,1,1,0,0
9.98758167626811,8,1,1,0,0
18.5212650621793,8,0,0,1,0
18.3243630290047,8,0,0,1,0
18.4920579524749,8,0,0,1,0
18.4946804585361,8,0,0,1,0
18.5441544625584,8,0,0,1,0
18.3273548094244,8,0,0,1,0
18.4509498898378,8,0,0,1,0
18.4808182420436,8,0,0,1,0
18.2519449376486,8,0,0,1,0
18.2597447604405,8,0,0,1,0
18.4772773946695,8,0,0,1,0
18.4078063390139,8,0,0,1,0
13.1271288750664,8,1,0,1,0
13.3014796453829,8,1,0,1,0
13.212020367055,8,1,0,1,0
13.059933648048,8,1,0,1,0
13.0875427099101,8,1,0,1,0
13.1434304317651,8,1,0,1,0
13.2200203392617,8,1,0,1,0
13.1766562451556,8,1,0,1,0
13.0846491291054,8,1,0,1,0
13.3351577905334,8,1,0,1,0
13.3196032314251,8,1,0,1,0
13.2279834281958,8,1,0,1,0
11.2820054569968,8,0,1,1,0
11.2122474515729,8,0,1,1,0
11.2695618765895,8,0,1,1,0
11.3052344787564,8,0,1,1,0
11.2981267127569,8,0,1,1,0
11.3400133661299,8,0,1,1,0
11.1204028588989,8,0,1,1,0
11.327145324173,8,0,1,1,0
11.1893136510569,8,0,1,1,0
11.3094968902458,8,0,1,1,0
11.2209077105357,8,0,1,1,0
11.3023000693413,8,0,1,1,0
10.4463853096385,8,1,1,1,0
10.6958042264477,8,1,1,1,0
10.535374502723,8,1,1,1,0
10.6694291963372,8,1,1,1,0
10.778063877404,8,1,1,1,0
10.5957875649177,8,1,1,1,0
10.4791531704534,8,1,1,1,0
10.6739318468279,8,1,1,1,0
10.5600151819118,8,1,1,1,0
10.7126892329319,8,1,1,1,0
10.6516112602467,8,1,1,1,0
10.6491827481927,8,1,1,1,0
19.731897957089,8,0,0,0,1
19.752089240518,8,0,0,0,1
19.7557773578533,8,0,0,0,1
19.8966277617743,8,0,0,0,1
19.6512302510234,8,0,0,0,1
19.4976357266653,8,0,0,0,1
19.5913117889161,8,0,0,0,1
19.7427833958493,8,0,0,0,1
19.819850312669,8,0,0,0,1
19.6597727814997,8,0,0,0,1
19.4795079982476,8,0,0,0,1
19.6604290965322,8,0,0,0,1
13.3003420657981,8,1,0,0,1
13.4668829084873,8,1,0,0,1
13.5463347868823,8,1,0,0,1
13.5591374398719,8,1,0,0,1
13.4296762037119,8,1,0,0,1
13.5760297901561,8,1,0,0,1
13.4896531018624,8,1,0,0,1
13.4442947109683,8,1,0,0,1
13.3537353164497,8,1,0,0,1
13.5056558478556,8,1,0,0,1
13.583937203209,8,1,0,0,1
13.4560101504229,8,1,0,0,1
13.1332802707696,8,0,1,0,1
13.3632902792422,8,0,1,0,1
13.3162881146365,8,0,1,0,1
13.3035007895138,8,0,1,0,1
13.4470748330849,8,0,1,0,1
13.3320752605185,8,0,1,0,1
13.1171174813692,8,0,1,0,1
13.2063290426952,8,0,1,0,1
13.3819958271231,8,0,1,0,1
13.3666181852086,8,0,1,0,1
13.1533746549929,8,0,1,0,1
13.2896352230956,8,0,1,0,1
11.5837080216236,8,1,1,0,1
11.595723937561,8,1,1,0,1
11.5779053231862,8,1,1,0,1
11.7876351172539,8,1,1,0,1
11.6049531135732,8,1,1,0,1
11.5971058612759,8,1,1,0,1
11.4849485905484,8,1,1,0,1
11.6495809088469,8,1,1,0,1
11.5203137283251,8,1,1,0,1
11.591651718757,8,1,1,0,1
11.6663826905332,8,1,1,0,1
11.354906995743,8,1,1,0,1
24.0139595548227,9,0,0,0,0
23.9721633223016,9,0,0,0,0
23.8985246860262,9,0,0,0,0
24.0887135402976,9,0,0,0,0
24.0067648598486,9,0,0,0,0
24.0035112552386,9,0,0,0,0
24.1520172227899,9,0,0,0,0
23.8829934409974,9,0,0,0,0
24.0370954204323,9,0,0,0,0
24.0348931029358,9,0,0,0,0
24.0927600789318,9,0,0,0,0
23.9387445418969,9,0,0,0,0
14.1974456095497,9,1,0,0,0
14.2717079718924,9,1,0,0,0
14.2214253896046,9,1,0,0,0
14.4122199354843,9,1,0,0,0
14.1310889521056,9,1,0,0,0
14.3577995673217,9,1,0,0,0
14.1988003137213,9,1,0,0,0
14.2179851130962,9,1,0,0,0
14.0612231067505,9,1,0,0,0
14.3340826137437,9,1,0,0,0
14.0961310060924,9,1,0,0,0
14.2288854537159,9,1,0,0,0
15.2165356528202,9,0,1,0,0
14.9090820869371,9,0,1,0,0
15.2645885541149,9,0,1,0,0
15.1967488504533,9,0,1,0,0
15.0664017154473,9,0,1,0,0
15.3336199221649,9,0,1,0,0
15.1261210798619,9,0,1,0,0
15.1941480928415,9,0,1,0,0
15.2900741294132,9,0,1,0,0
15.2929268559909,9,0,1,0,0
15.2035514787725,9,0,1,0,0
15.3379517592331,9,0,1,0,0
11.250825453856,9,1,1,0,0
11.2104217162759,9,1,1,0,0
11.1939012144063,9,1,1,0,0
11.0238975799888,9,1,1,0,0
11.0289487839903,9,1,1,0,0
11.1476011612605,9,1,1,0,0
11.0865790554813,9,1,1,0,0
10.9472595742411,9,1,1,0,0
11.3241129762466,9,1,1,0,0
11.1964626950042,9,1,1,0,0
11.1281229407559,9,1,1,0,0
11.2667941145237,9,1,1,0,0
18.4795347142916,9,0,0,1,0
18.4824092108606,9,0,0,1,0
18.5281094168483,9,0,0,1,0
18.5049877527069,9,0,0,1,0
18.4954616557563,9,0,0,1,0
18.5477381298757,9,0,0,1,0
18.519854373539,9,0,0,1,0
18.3869661701789,9,0,0,1,0
18.3171995280292,9,0,0,1,0
18.4762000238824,9,0,0,1,0
18.4406263834002,9,0,0,1,0
18.3979742618513,9,0,0,1,0
11.666111047244,9,1,0,1,0
11.6855517211459,9,1,0,1,0
11.6236957591916,9,1,0,1,0
11.5055887888883,9,1,0,1,0
11.7535642555502,9,1,0,1,0
11.6125831292302,9,1,0,1,0
11.5869753582765,9,1,0,1,0
11.6418610462928,9,1,0,1,0
11.643615609144,9,1,0,1,0
11.7214456963874,9,1,0,1,0
11.5621589652674,9,1,0,1,0
11.6033981824993,9,1,0,1,0
11.537785597154,9,0,1,1,0
11.5803275417531,9,0,1,1,0
11.5833807025222,9,0,1,1,0
11.8411412767112,9,0,1,1,0
11.6229372212815,9,0,1,1,0
11.3789967703545,9,0,1,1,0
11.6104690969706,9,0,1,1,0
11.6919245149581,9,0,1,1,0
11.704383984564,9,0,1,1,0
11.5369600183667,9,0,1,1,0
11.4710300359943,9,0,1,1,0
11.607695126552,9,0,1,1,0
10.6361463210825,9,1,1,1,0
10.4823807346442,9,1,1,1,0
10.3966176666226,9,1,1,1,0
10.4312383760585,9,1,1,1,0
10.7774417317911,9,1,1,1,0
10.6332250439272,9,1,1,1,0
10.4756537324963,9,1,1,1,0
10.4300097625468,9,1,1,1,0
10.6189733239204,9,1,1,1,0
10.2040618892564,9,1,1,1,0
10.3656319490045,9,1,1,1,0
10.3902948725914,9,1,1,1,0
19.8688713740396,9,0,0,0,1
20.0284055272306,9,0,0,0,1
19.9264276698665,9,0,0,0,1
19.7416112605331,9,0,0,0,1
19.8746851461194,9,0,0,0,1
19.9225057661537,9,0,0,0,1
19.9409195804583,9,0,0,0,1
19.9764486498201,9,0,0,0,1
19.7447892364721,9,0,0,0,1
19.8866742311907,9,0,0,0,1
19.7487432569524,9,0,0,0,1
20.0885319796939,9,0,0,0,1
13.4330646505996,9,1,0,0,1
13.4830949390322,9,1,0,0,1
13.5051864627637,9,1,0,0,1
13.5347702977071,9,1,0,0,1
13.4949722695556,9,1,0,0,1
13.292077400693,9,1,0,0,1
13.5506972630993,9,1,0,0,1
13.6345608701222,9,1,0,0,1
13.3813463252287,9,1,0,0,1
13.5460042215632,9,1,0,0,1
13.3371047519997,9,1,0,0,1
13.4996742730539,9,1,0,0,1
13.9652545069566,9,0,1,0,1
13.8044026896761,9,0,1,0,1
13.6738116981499,9,0,1,0,1
13.8100031255149,9,0,1,0,1
13.7115095966494,9,0,1,0,1
13.764419722281,9,0,1,0,1
13.7603734464617,9,0,1,0,1
13.7572625532044,9,0,1,0,1
13.6883342270506,9,0,1,0,1
13.6740270244083,9,0,1,0,1
13.7002032532581,9,0,1,0,1
13.7375554920229,9,0,1,0,1
12.9714727416757,9,1,1,0,1
12.9232186205905,9,1,1,0,1
12.9164071367514,9,1,1,0,1
13.0237378665172,9,1,1,0,1
12.9967409509397,9,1,1,0,1
13.1017319422998,9,1,1,0,1
13.0292069572561,9,1,1,0,1
12.989109115061,9,1,1,0,1
12.9507646864527,9,1,1,0,1
13.102311596862,9,1,1,0,1
12.8820426867489,9,1,1,0,1
12.9795202590215,9,1,1,0,1
