"mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
26.7910100169767,0.0527744828486751,1.66887568139305,23.5159989619512,25.6063554083517,26.8241496690958,27.8798585847257,30.1896763333931,1000,1.00075216587513
33.6112956599791,0.0803931261258832,1.71627727025637,30.3511307508217,32.3969903365985,33.6983773708058,34.7705438416265,36.8389559171886,455.760904437987,0.999514246296404
20.4493208534047,0.0618914661164599,1.70916688229666,17.0705312008797,19.3142324515136,20.4218368265136,21.6697599211916,23.7850135408416,762.618606428859,0.999477970299807
19.455020206327,0.0661080532514888,1.79839652892155,15.8502626069412,18.234127649814,19.3861737020493,20.7303443635489,22.8784469102659,740.05189462292,0.998775413808805
17.7204516074853,0.0769822442777047,1.67775818357382,14.3714548278115,16.6052629229724,17.7078658140545,18.7568030882574,21.0229898581584,474.982485410288,0.998531145798442
19.7825298877763,0.0877893433681968,1.77524715968003,16.3368811936991,18.5863284677612,19.7765690804753,20.9735355831211,23.3488855361978,408.915950751473,1.00099312875991
27.1889152571912,0.0609737093704487,1.92815798999769,23.5440387569228,25.9010482667342,27.2352805394702,28.490757900917,30.8250780627726,1000,0.998545951630698
25.4706507400282,0.063334762185829,1.51784453881904,22.447111111246,24.4774342533891,25.4793264368885,26.5160793734837,28.3234888810492,574.341630062449,0.999968372766835
29.0748630629596,0.0583685278882475,1.8457749179792,25.4702056257731,27.8804439472163,29.0926276608119,30.2962113393078,32.617165360685,1000,0.999805702622857
21.3497698579433,0.0972553254621617,1.95325814920533,17.4568560347605,20.0245830741381,21.2844838927859,22.5863229870951,25.3978299443698,403.359701303028,1.00128644928903
22.1075214147076,0.0607572529787583,1.92131303787926,18.2118294173921,20.8335931787845,22.0885342478569,23.4008869386637,25.7254084635198,1000,1.0006175838176
38.4549263037095,0.10941573141352,1.6661062871449,35.0652380677343,37.4008305955517,38.4963595770005,39.5296827168165,41.6562429906297,231.870698743996,1.00509474267919
28.8204526829443,0.0706743340648529,1.60387695758004,25.8079389903715,27.724254095259,28.7506022281397,29.8780508649892,32.0423526876669,515.013538887591,1.0023867800607
19.7825298877763,0.0877893433681968,1.77524715968003,16.3368811936991,18.5863284677612,19.7765690804753,20.9735355831211,23.3488855361978,408.915950751473,1.00099312875991
19.5176601097111,0.103596749003953,2.18366999452433,15.1741029393945,18.1202116671364,19.61088250151,20.9954141220392,24.0143743335398,444.305571562558,0.999521860271446
25.4706507400282,0.063334762185829,1.51784453881904,22.447111111246,24.4774342533891,25.4793264368885,26.5160793734837,28.3234888810492,574.341630062449,0.999968372766835
38.4549263037095,0.10941573141352,1.6661062871449,35.0652380677343,37.4008305955517,38.4963595770005,39.5296827168165,41.6562429906297,231.870698743996,1.00509474267919
33.7251293307011,0.0850865976966222,1.99474332535082,29.8622061727516,32.3997859464979,33.6901318925664,35.0785705840561,37.6006940780026,549.606328482909,1.00275816256724
29.0748630629596,0.0583685278882475,1.8457749179792,25.4702056257731,27.8804439472163,29.0926276608119,30.2962113393078,32.617165360685,1000,0.999805702622857
37.0082613186731,0.0837980653657498,1.82768164584246,33.4621413086557,35.7812840065244,36.942176155063,38.2733826030227,40.5218056381724,475.699961831006,1.00162867981975
27.1889152571912,0.0609737093704487,1.92815798999769,23.5440387569228,25.9010482667342,27.2352805394702,28.490757900917,30.8250780627726,1000,0.998545951630698
28.8204526829443,0.0706743340648529,1.60387695758004,25.8079389903715,27.724254095259,28.7506022281397,29.8780508649892,32.0423526876669,515.013538887591,1.0023867800607
22.1075214147076,0.0607572529787583,1.92131303787926,18.2118294173921,20.8335931787845,22.0885342478569,23.4008869386637,25.7254084635198,1000,1.0006175838176
38.4549263037095,0.10941573141352,1.6661062871449,35.0652380677343,37.4008305955517,38.4963595770005,39.5296827168165,41.6562429906297,231.870698743996,1.00509474267919
28.8204526829443,0.0706743340648529,1.60387695758004,25.8079389903715,27.724254095259,28.7506022281397,29.8780508649892,32.0423526876669,515.013538887591,1.0023867800607
25.4706507400282,0.063334762185829,1.51784453881904,22.447111111246,24.4774342533891,25.4793264368885,26.5160793734837,28.3234888810492,574.341630062449,0.999968372766835
19.7825298877763,0.0877893433681968,1.77524715968003,16.3368811936991,18.5863284677612,19.7765690804753,20.9735355831211,23.3488855361978,408.915950751473,1.00099312875991
25.4706507400282,0.063334762185829,1.51784453881904,22.447111111246,24.4774342533891,25.4793264368885,26.5160793734837,28.3234888810492,574.341630062449,0.999968372766835
29.0748630629596,0.0583685278882475,1.8457749179792,25.4702056257731,27.8804439472163,29.0926276608119,30.2962113393078,32.617165360685,1000,0.999805702622857
28.8204526829443,0.0706743340648529,1.60387695758004,25.8079389903715,27.724254095259,28.7506022281397,29.8780508649892,32.0423526876669,515.013538887591,1.0023867800607
37.0082613186731,0.0837980653657498,1.82768164584246,33.4621413086557,35.7812840065244,36.942176155063,38.2733826030227,40.5218056381724,475.699961831006,1.00162867981975
38.4549263037095,0.10941573141352,1.6661062871449,35.0652380677343,37.4008305955517,38.4963595770005,39.5296827168165,41.6562429906297,231.870698743996,1.00509474267919
27.1889152571912,0.0609737093704487,1.92815798999769,23.5440387569228,25.9010482667342,27.2352805394702,28.490757900917,30.8250780627726,1000,0.998545951630698
21.3497698579433,0.0972553254621617,1.95325814920533,17.4568560347605,20.0245830741381,21.2844838927859,22.5863229870951,25.3978299443698,403.359701303028,1.00128644928903
19.5176601097111,0.103596749003953,2.18366999452433,15.1741029393945,18.1202116671364,19.61088250151,20.9954141220392,24.0143743335398,444.305571562558,0.999521860271446
22.1075214147076,0.0607572529787583,1.92131303787926,18.2118294173921,20.8335931787845,22.0885342478569,23.4008869386637,25.7254084635198,1000,1.0006175838176
19.7825298877763,0.0877893433681968,1.77524715968003,16.3368811936991,18.5863284677612,19.7765690804753,20.9735355831211,23.3488855361978,408.915950751473,1.00099312875991
37.0082613186731,0.0837980653657498,1.82768164584246,33.4621413086557,35.7812840065244,36.942176155063,38.2733826030227,40.5218056381724,475.699961831006,1.00162867981975
33.7251293307011,0.0850865976966222,1.99474332535082,29.8622061727516,32.3997859464979,33.6901318925664,35.0785705840561,37.6006940780026,549.606328482909,1.00275816256724
25.4706507400282,0.063334762185829,1.51784453881904,22.447111111246,24.4774342533891,25.4793264368885,26.5160793734837,28.3234888810492,574.341630062449,0.999968372766835
28.8204526829443,0.0706743340648529,1.60387695758004,25.8079389903715,27.724254095259,28.7506022281397,29.8780508649892,32.0423526876669,515.013538887591,1.0023867800607
38.4549263037095,0.10941573141352,1.6661062871449,35.0652380677343,37.4008305955517,38.4963595770005,39.5296827168165,41.6562429906297,231.870698743996,1.00509474267919
22.1075214147076,0.0607572529787583,1.92131303787926,18.2118294173921,20.8335931787845,22.0885342478569,23.4008869386637,25.7254084635198,1000,1.0006175838176
29.0748630629596,0.0583685278882475,1.8457749179792,25.4702056257731,27.8804439472163,29.0926276608119,30.2962113393078,32.617165360685,1000,0.999805702622857
27.1889152571912,0.0609737093704487,1.92815798999769,23.5440387569228,25.9010482667342,27.2352805394702,28.490757900917,30.8250780627726,1000,0.998545951630698
21.3497698579433,0.0972553254621617,1.95325814920533,17.4568560347605,20.0245830741381,21.2844838927859,22.5863229870951,25.3978299443698,403.359701303028,1.00128644928903
20.4493208534047,0.0618914661164599,1.70916688229666,17.0705312008797,19.3142324515136,20.4218368265136,21.6697599211916,23.7850135408416,762.618606428859,0.999477970299807
26.2547239142328,0.0704685624848208,1.79661002970752,22.7592501044997,25.056480012795,26.2572464586591,27.4458199208792,29.6167499661738,650.005176328251,0.998143020834527
19.455020206327,0.0661080532514888,1.79839652892155,15.8502626069412,18.234127649814,19.3861737020493,20.7303443635489,22.8784469102659,740.05189462292,0.998775413808805
34.8906320163407,0.0997722582547077,1.56421956905253,31.9588290360303,33.8264025175199,34.8852283031876,35.9150575067666,38.0341896290272,245.796573979641,1.00079565467105
18.9725721611192,0.0843333733740872,1.90044650582324,15.2347817006831,17.6775135562246,19.0282178444774,20.2479343226156,22.685965761819,507.822984690073,1.00128024571379
17.7204516074853,0.0769822442777047,1.67775818357382,14.3714548278115,16.6052629229724,17.7078658140545,18.7568030882574,21.0229898581584,474.982485410288,0.998531145798442
31.6778253750315,0.108327752618785,1.94832816984117,27.8162021478352,30.3398585748106,31.7082882049177,32.8972819996777,35.4740056110031,323.478002752864,1.00399153012781
26.7910100169767,0.0527744828486751,1.66887568139305,23.5159989619512,25.6063554083517,26.8241496690958,27.8798585847257,30.1896763333931,1000,1.00075216587513
26.3692710082867,0.0990234695546646,1.54582729761812,23.4576075206395,25.3201220554477,26.346342805228,27.4460878570198,29.3460415990796,243.694465719191,1.00124205377674
22.1075214147076,0.0607572529787583,1.92131303787926,18.2118294173921,20.8335931787845,22.0885342478569,23.4008869386637,25.7254084635198,1000,1.0006175838176
21.3497698579433,0.0972553254621617,1.95325814920533,17.4568560347605,20.0245830741381,21.2844838927859,22.5863229870951,25.3978299443698,403.359701303028,1.00128644928903
27.1889152571912,0.0609737093704487,1.92815798999769,23.5440387569228,25.9010482667342,27.2352805394702,28.490757900917,30.8250780627726,1000,0.998545951630698
28.8204526829443,0.0706743340648529,1.60387695758004,25.8079389903715,27.724254095259,28.7506022281397,29.8780508649892,32.0423526876669,515.013538887591,1.0023867800607
33.7251293307011,0.0850865976966222,1.99474332535082,29.8622061727516,32.3997859464979,33.6901318925664,35.0785705840561,37.6006940780026,549.606328482909,1.00275816256724
38.4549263037095,0.10941573141352,1.6661062871449,35.0652380677343,37.4008305955517,38.4963595770005,39.5296827168165,41.6562429906297,231.870698743996,1.00509474267919
25.4706507400282,0.063334762185829,1.51784453881904,22.447111111246,24.4774342533891,25.4793264368885,26.5160793734837,28.3234888810492,574.341630062449,0.999968372766835
17.7204516074853,0.0769822442777047,1.67775818357382,14.3714548278115,16.6052629229724,17.7078658140545,18.7568030882574,21.0229898581584,474.982485410288,0.998531145798442
26.3692710082867,0.0990234695546646,1.54582729761812,23.4576075206395,25.3201220554477,26.346342805228,27.4460878570198,29.3460415990796,243.694465719191,1.00124205377674
26.7910100169767,0.0527744828486751,1.66887568139305,23.5159989619512,25.6063554083517,26.8241496690958,27.8798585847257,30.1896763333931,1000,1.00075216587513
34.8906320163407,0.0997722582547077,1.56421956905253,31.9588290360303,33.8264025175199,34.8852283031876,35.9150575067666,38.0341896290272,245.796573979641,1.00079565467105
22.295459847026,0.0638844734889991,1.50503223713058,19.3401129789077,21.2862046551944,22.2588216977346,23.3000000975505,25.3674434382936,555.010200588321,1.0009732745989
20.4493208534047,0.0618914661164599,1.70916688229666,17.0705312008797,19.3142324515136,20.4218368265136,21.6697599211916,23.7850135408416,762.618606428859,0.999477970299807
33.6112956599791,0.0803931261258832,1.71627727025637,30.3511307508217,32.3969903365985,33.6983773708058,34.7705438416265,36.8389559171886,455.760904437987,0.999514246296404
19.455020206327,0.0661080532514888,1.79839652892155,15.8502626069412,18.234127649814,19.3861737020493,20.7303443635489,22.8784469102659,740.05189462292,0.998775413808805
27.4362247170557,0.10570697417969,1.70025431300217,23.9156822453725,26.319553592378,27.4935214565918,28.5417068569132,30.6964445293414,258.714331630701,1.00297863739775
20.8357420633244,0.0548641313894243,1.73495617037319,17.3799497742172,19.6613780360143,20.8326613476499,22.0238867004273,24.291574421044,1000,0.99895820523029
16.8583194388123,0.0556135881501078,1.75865607408891,13.4417978609439,15.7204272221365,16.8284126132806,17.9687284461225,20.3513930812072,1000,1.00097517693308
17.88966600906,0.0608320037602303,1.5986767553541,15.0035478843599,16.8105142508185,17.8367935595611,18.8998521187035,21.1607806726184,690.648506064304,1.00108621256454
26.3605843260895,0.0716115747020243,1.72076898666789,23.0908423743565,25.2502044534205,26.3530444374265,27.4799086126762,29.8136948513095,577.402543800648,1.00621870982541
20.2439002600787,0.0507541366693369,1.60498672550577,16.916751945076,19.1768291097667,20.2416432859206,21.3155986173476,23.3742412139553,1000,1.00171958078956
28.9536014436829,0.0980608180499273,1.58612152597819,25.8526271005444,27.8951224939616,28.9582173690752,29.9894706153578,32.1142446111598,261.626598295739,0.998410570786202
20.361942175484,0.0525725561950284,1.66249019993485,17.2429366272952,19.1761235632299,20.3532608040141,21.4601268923414,23.4584324141679,1000,0.998996665895467
15.0307909147407,0.0796431124083832,1.77325419618249,11.4923881377721,13.8118656991428,15.0665807760656,16.2489931535612,18.566471334097,495.730391846708,0.998501717391656
17.88966600906,0.0608320037602303,1.5986767553541,15.0035478843599,16.8105142508185,17.8367935595611,18.8998521187035,21.1607806726184,690.648506064304,1.00108621256454
20.8357420633244,0.0548641313894243,1.73495617037319,17.3799497742172,19.6613780360143,20.8326613476499,22.0238867004273,24.291574421044,1000,0.99895820523029
16.8583194388123,0.0556135881501078,1.75865607408891,13.4417978609439,15.7204272221365,16.8284126132806,17.9687284461225,20.3513930812072,1000,1.00097517693308
20.361942175484,0.0525725561950284,1.66249019993485,17.2429366272952,19.1761235632299,20.3532608040141,21.4601268923414,23.4584324141679,1000,0.998996665895467
13.5007207756831,0.0818943968424599,1.72368096205401,10.2176892569149,12.3222441012382,13.5464290959365,14.6553919817443,16.7754998528595,443.001699675597,1.00640592849017
26.3605843260895,0.0716115747020243,1.72076898666789,23.0908423743565,25.2502044534205,26.3530444374265,27.4799086126762,29.8136948513095,577.402543800648,1.00621870982541
20.2439002600787,0.0507541366693369,1.60498672550577,16.916751945076,19.1768291097667,20.2416432859206,21.3155986173476,23.3742412139553,1000,1.00171958078956
20.8357420633244,0.0548641313894243,1.73495617037319,17.3799497742172,19.6613780360143,20.8326613476499,22.0238867004273,24.291574421044,1000,0.99895820523029
16.8583194388123,0.0556135881501078,1.75865607408891,13.4417978609439,15.7204272221365,16.8284126132806,17.9687284461225,20.3513930812072,1000,1.00097517693308
15.6542331262745,0.0785922397168451,1.88274625459305,11.9933580717867,14.3322446118049,15.6611690465286,16.9294617140976,19.3306486690685,573.884181090874,0.99920106618254
15.0307909147407,0.0796431124083832,1.77325419618249,11.4923881377721,13.8118656991428,15.0665807760656,16.2489931535612,18.566471334097,495.730391846708,0.998501717391656
28.9536014436829,0.0980608180499273,1.58612152597819,25.8526271005444,27.8951224939616,28.9582173690752,29.9894706153578,32.1142446111598,261.626598295739,0.998410570786202
27.4362247170557,0.10570697417969,1.70025431300217,23.9156822453725,26.319553592378,27.4935214565918,28.5417068569132,30.6964445293414,258.714331630701,1.00297863739775
17.88966600906,0.0608320037602303,1.5986767553541,15.0035478843599,16.8105142508185,17.8367935595611,18.8998521187035,21.1607806726184,690.648506064304,1.00108621256454
13.5007207756831,0.0818943968424599,1.72368096205401,10.2176892569149,12.3222441012382,13.5464290959365,14.6553919817443,16.7754998528595,443.001699675597,1.00640592849017
15.6542331262745,0.0785922397168451,1.88274625459305,11.9933580717867,14.3322446118049,15.6611690465286,16.9294617140976,19.3306486690685,573.884181090874,0.99920106618254
16.8583194388123,0.0556135881501078,1.75865607408891,13.4417978609439,15.7204272221365,16.8284126132806,17.9687284461225,20.3513930812072,1000,1.00097517693308
20.8357420633244,0.0548641313894243,1.73495617037319,17.3799497742172,19.6613780360143,20.8326613476499,22.0238867004273,24.291574421044,1000,0.99895820523029
20.361942175484,0.0525725561950284,1.66249019993485,17.2429366272952,19.1761235632299,20.3532608040141,21.4601268923414,23.4584324141679,1000,0.998996665895467
26.3605843260895,0.0716115747020243,1.72076898666789,23.0908423743565,25.2502044534205,26.3530444374265,27.4799086126762,29.8136948513095,577.402543800648,1.00621870982541
20.2439002600787,0.0507541366693369,1.60498672550577,16.916751945076,19.1768291097667,20.2416432859206,21.3155986173476,23.3742412139553,1000,1.00171958078956
28.9536014436829,0.0980608180499273,1.58612152597819,25.8526271005444,27.8951224939616,28.9582173690752,29.9894706153578,32.1142446111598,261.626598295739,0.998410570786202
28.9536014436829,0.0980608180499273,1.58612152597819,25.8526271005444,27.8951224939616,28.9582173690752,29.9894706153578,32.1142446111598,261.626598295739,0.998410570786202
15.6542331262745,0.0785922397168451,1.88274625459305,11.9933580717867,14.3322446118049,15.6611690465286,16.9294617140976,19.3306486690685,573.884181090874,0.99920106618254
15.0307909147407,0.0796431124083832,1.77325419618249,11.4923881377721,13.8118656991428,15.0665807760656,16.2489931535612,18.566471334097,495.730391846708,0.998501717391656
20.361942175484,0.0525725561950284,1.66249019993485,17.2429366272952,19.1761235632299,20.3532608040141,21.4601268923414,23.4584324141679,1000,0.998996665895467
26.3605843260895,0.0716115747020243,1.72076898666789,23.0908423743565,25.2502044534205,26.3530444374265,27.4799086126762,29.8136948513095,577.402543800648,1.00621870982541
13.5007207756831,0.0818943968424599,1.72368096205401,10.2176892569149,12.3222441012382,13.5464290959365,14.6553919817443,16.7754998528595,443.001699675597,1.00640592849017
18.9587463443668,0.0623083109947055,1.51642301143447,15.993932990599,17.9767051000011,18.9516412266804,19.9717671656323,21.9059586680715,592.3096038999,0.999404506749964
20.0233964196566,0.0542392726909928,1.71519640334507,16.6538600211365,18.9070148280595,19.9980482222706,21.2279803842387,23.111423033998,1000,0.999774379392935
26.3614967684659,0.0894350251076685,1.47111792126337,23.4793937431096,25.318529580661,26.4095833495043,27.3696164669249,29.2979113717311,270.570039934571,1.00191075913996
19.6097968011336,0.050792965769142,1.60621460945455,16.4064589120998,18.4925369991278,19.6257344947457,20.7277430227962,22.6066707375295,1000,0.999770722329273
24.2412879229166,0.0853031882279329,1.72301907737061,20.696889841178,23.0895563634808,24.2389885507906,25.3918390585646,27.5672828658237,407.990119177005,1.01383236058674
14.612945030958,0.0669797356567104,1.72164067729072,11.2676618750189,13.3777106557417,14.6388469064286,15.7974384432225,17.7987089806205,660.690667045369,0.999672657076992
15.6318608244106,0.0557250289727327,1.5156598860173,12.5389097003448,14.6295455016396,15.6630060493947,16.6403329619029,18.5027611432937,739.780547281297,0.999641708041531
15.073322526207,0.0560667105813691,1.7729850635059,11.5700613058223,13.9054079865854,15.1107981125194,16.2510093774435,18.5096999887952,1000,0.999330067670212
25.3771285832002,0.0734287269777414,1.61626565165246,22.2739555125519,24.2591739706825,25.3433610063609,26.4702280719185,28.5421423272763,484.499673963218,1.00117340382555
15.1761869731744,0.0987530594835052,1.95611874161643,11.1826218525463,13.8773839822754,15.1544918640795,16.5392058869335,18.8380144941373,392.364140863168,1.00225736015418
12.5498663505389,0.0604162198763219,1.60405064230768,9.2738296555321,11.5757228322339,12.5203433223927,13.6193713324722,15.8432263510131,704.902504035336,1.00157971302163
20.8357420633244,0.0548641313894243,1.73495617037319,17.3799497742172,19.6613780360143,20.8326613476499,22.0238867004273,24.291574421044,1000,0.99895820523029
26.3605843260895,0.0716115747020243,1.72076898666789,23.0908423743565,25.2502044534205,26.3530444374265,27.4799086126762,29.8136948513095,577.402543800648,1.00621870982541
20.361942175484,0.0525725561950284,1.66249019993485,17.2429366272952,19.1761235632299,20.3532608040141,21.4601268923414,23.4584324141679,1000,0.998996665895467
15.6542331262745,0.0785922397168451,1.88274625459305,11.9933580717867,14.3322446118049,15.6611690465286,16.9294617140976,19.3306486690685,573.884181090874,0.99920106618254
17.88966600906,0.0608320037602303,1.5986767553541,15.0035478843599,16.8105142508185,17.8367935595611,18.8998521187035,21.1607806726184,690.648506064304,1.00108621256454
28.9536014436829,0.0980608180499273,1.58612152597819,25.8526271005444,27.8951224939616,28.9582173690752,29.9894706153578,32.1142446111598,261.626598295739,0.998410570786202
13.5007207756831,0.0818943968424599,1.72368096205401,10.2176892569149,12.3222441012382,13.5464290959365,14.6553919817443,16.7754998528595,443.001699675597,1.00640592849017
20.2439002600787,0.0507541366693369,1.60498672550577,16.916751945076,19.1768291097667,20.2416432859206,21.3155986173476,23.3742412139553,1000,1.00171958078956
16.8583194388123,0.0556135881501078,1.75865607408891,13.4417978609439,15.7204272221365,16.8284126132806,17.9687284461225,20.3513930812072,1000,1.00097517693308
15.0307909147407,0.0796431124083832,1.77325419618249,11.4923881377721,13.8118656991428,15.0665807760656,16.2489931535612,18.566471334097,495.730391846708,0.998501717391656
25.3771285832002,0.0734287269777414,1.61626565165246,22.2739555125519,24.2591739706825,25.3433610063609,26.4702280719185,28.5421423272763,484.499673963218,1.00117340382555
20.0233964196566,0.0542392726909928,1.71519640334507,16.6538600211365,18.9070148280595,19.9980482222706,21.2279803842387,23.111423033998,1000,0.999774379392935
14.612945030958,0.0669797356567104,1.72164067729072,11.2676618750189,13.3777106557417,14.6388469064286,15.7974384432225,17.7987089806205,660.690667045369,0.999672657076992
19.6097968011336,0.050792965769142,1.60621460945455,16.4064589120998,18.4925369991278,19.6257344947457,20.7277430227962,22.6066707375295,1000,0.999770722329273
26.3614967684659,0.0894350251076685,1.47111792126337,23.4793937431096,25.318529580661,26.4095833495043,27.3696164669249,29.2979113717311,270.570039934571,1.00191075913996
12.5498663505389,0.0604162198763219,1.60405064230768,9.2738296555321,11.5757228322339,12.5203433223927,13.6193713324722,15.8432263510131,704.902504035336,1.00157971302163
18.9587463443668,0.0623083109947055,1.51642301143447,15.993932990599,17.9767051000011,18.9516412266804,19.9717671656323,21.9059586680715,592.3096038999,0.999404506749964
15.6318608244106,0.0557250289727327,1.5156598860173,12.5389097003448,14.6295455016396,15.6630060493947,16.6403329619029,18.5027611432937,739.780547281297,0.999641708041531
12.5498663505389,0.0604162198763219,1.60405064230768,9.2738296555321,11.5757228322339,12.5203433223927,13.6193713324722,15.8432263510131,704.902504035336,1.00157971302163
14.612945030958,0.0669797356567104,1.72164067729072,11.2676618750189,13.3777106557417,14.6388469064286,15.7974384432225,17.7987089806205,660.690667045369,0.999672657076992
26.3614967684659,0.0894350251076685,1.47111792126337,23.4793937431096,25.318529580661,26.4095833495043,27.3696164669249,29.2979113717311,270.570039934571,1.00191075913996
19.6097968011336,0.050792965769142,1.60621460945455,16.4064589120998,18.4925369991278,19.6257344947457,20.7277430227962,22.6066707375295,1000,0.999770722329273
15.6318608244106,0.0557250289727327,1.5156598860173,12.5389097003448,14.6295455016396,15.6630060493947,16.6403329619029,18.5027611432937,739.780547281297,0.999641708041531
18.9587463443668,0.0623083109947055,1.51642301143447,15.993932990599,17.9767051000011,18.9516412266804,19.9717671656323,21.9059586680715,592.3096038999,0.999404506749964
25.3771285832002,0.0734287269777414,1.61626565165246,22.2739555125519,24.2591739706825,25.3433610063609,26.4702280719185,28.5421423272763,484.499673963218,1.00117340382555
20.0233964196566,0.0542392726909928,1.71519640334507,16.6538600211365,18.9070148280595,19.9980482222706,21.2279803842387,23.111423033998,1000,0.999774379392935
25.3771285832002,0.0734287269777414,1.61626565165246,22.2739555125519,24.2591739706825,25.3433610063609,26.4702280719185,28.5421423272763,484.499673963218,1.00117340382555
26.3614967684659,0.0894350251076685,1.47111792126337,23.4793937431096,25.318529580661,26.4095833495043,27.3696164669249,29.2979113717311,270.570039934571,1.00191075913996
15.1761869731744,0.0987530594835052,1.95611874161643,11.1826218525463,13.8773839822754,15.1544918640795,16.5392058869335,18.8380144941373,392.364140863168,1.00225736015418
12.5498663505389,0.0604162198763219,1.60405064230768,9.2738296555321,11.5757228322339,12.5203433223927,13.6193713324722,15.8432263510131,704.902504035336,1.00157971302163
18.9587463443668,0.0623083109947055,1.51642301143447,15.993932990599,17.9767051000011,18.9516412266804,19.9717671656323,21.9059586680715,592.3096038999,0.999404506749964
19.6097968011336,0.050792965769142,1.60621460945455,16.4064589120998,18.4925369991278,19.6257344947457,20.7277430227962,22.6066707375295,1000,0.999770722329273
15.6318608244106,0.0557250289727327,1.5156598860173,12.5389097003448,14.6295455016396,15.6630060493947,16.6403329619029,18.5027611432937,739.780547281297,0.999641708041531
24.2412879229166,0.0853031882279329,1.72301907737061,20.696889841178,23.0895563634808,24.2389885507906,25.3918390585646,27.5672828658237,407.990119177005,1.01383236058674
14.612945030958,0.0669797356567104,1.72164067729072,11.2676618750189,13.3777106557417,14.6388469064286,15.7974384432225,17.7987089806205,660.690667045369,0.999672657076992
15.073322526207,0.0560667105813691,1.7729850635059,11.5700613058223,13.9054079865854,15.1107981125194,16.2510093774435,18.5096999887952,1000,0.999330067670212
20.0233964196566,0.0542392726909928,1.71519640334507,16.6538600211365,18.9070148280595,19.9980482222706,21.2279803842387,23.111423033998,1000,0.999774379392935
19.6097968011336,0.050792965769142,1.60621460945455,16.4064589120998,18.4925369991278,19.6257344947457,20.7277430227962,22.6066707375295,1000,0.999770722329273
20.0233964196566,0.0542392726909928,1.71519640334507,16.6538600211365,18.9070148280595,19.9980482222706,21.2279803842387,23.111423033998,1000,0.999774379392935
15.073322526207,0.0560667105813691,1.7729850635059,11.5700613058223,13.9054079865854,15.1107981125194,16.2510093774435,18.5096999887952,1000,0.999330067670212
15.1761869731744,0.0987530594835052,1.95611874161643,11.1826218525463,13.8773839822754,15.1544918640795,16.5392058869335,18.8380144941373,392.364140863168,1.00225736015418
26.3614967684659,0.0894350251076685,1.47111792126337,23.4793937431096,25.318529580661,26.4095833495043,27.3696164669249,29.2979113717311,270.570039934571,1.00191075913996
14.612945030958,0.0669797356567104,1.72164067729072,11.2676618750189,13.3777106557417,14.6388469064286,15.7974384432225,17.7987089806205,660.690667045369,0.999672657076992
18.9587463443668,0.0623083109947055,1.51642301143447,15.993932990599,17.9767051000011,18.9516412266804,19.9717671656323,21.9059586680715,592.3096038999,0.999404506749964
12.5498663505389,0.0604162198763219,1.60405064230768,9.2738296555321,11.5757228322339,12.5203433223927,13.6193713324722,15.8432263510131,704.902504035336,1.00157971302163
7.40447149573311,0.0713794009324447,2.08888321982148,3.08894307876253,6.06155315261591,7.3878521372583,8.79719656595292,11.4416201269055,856.411568040055,0.99941268674435
10.5149099120606,0.0563426896715972,1.64843443538212,7.30654768930779,9.39262107530668,10.5485381025711,11.6741986635379,13.6581464459366,855.98904336025,0.998658265656413
7.74665366881349,0.110496718274852,2.360393036727,3.18375812689567,6.22706357285362,7.67415106089706,9.37645771763873,12.731487375354,456.320405759607,1.00438490191175
8.18476518220595,0.0538096236519906,1.70160970776758,4.99745158961683,6.97401143268497,8.18374099144134,9.31292231130057,11.5507190731969,1000,0.999850893799848
11.4902364302595,0.0716225260289088,2.07668923081471,7.43385245278467,10.0942673178943,11.4520680502604,12.9143889369914,15.6825093025608,840.705238779232,1.00284411088202
17.8897641444948,0.0923884426069485,1.69470852781261,14.4868799228026,16.7443674732732,17.921112849617,19.0744907238997,21.158480808522,336.476499445083,0.998658751387283
6.24205266423188,0.072556822389874,1.85519465713415,2.51898303574852,5.09649260004313,6.23573231426639,7.46282400572967,9.96632429951675,653.766195316423,1.00195801396577
8.81855597188602,0.0629288085101281,1.98998365332592,4.84240354439144,7.50770763115233,8.7854007736943,10.1077350569229,12.8968572148117,1000,0.998190796874231
20.5189465499501,0.0823472293712454,1.7026322415189,17.0196598723477,19.3616604525299,20.5708372917544,21.7344955827369,23.6440317182586,427.507484917458,0.99828775611679
7.81973495921612,0.0770913026661376,2.13805482781817,3.69889557459517,6.30088966369675,7.82346643974372,9.25730769299562,12.1224311172951,769.178094298761,1.00240000222398
11.8816448304486,0.0646821785396152,2.04543008206848,7.92861034333495,10.4679631356021,11.8519751009082,13.2651170386396,16.019146858466,1000,0.999662896122024
17.2928360970663,0.0797167332175221,1.93017119126141,13.4602906289002,16.0171476070296,17.2473706515589,18.5672320021062,20.9144508057666,586.263251651245,0.999678797814426
10.5149099120606,0.0563426896715972,1.64843443538212,7.30654768930779,9.39262107530668,10.5485381025711,11.6741986635379,13.6581464459366,855.98904336025,0.998658265656413
8.18476518220595,0.0538096236519906,1.70160970776758,4.99745158961683,6.97401143268497,8.18374099144134,9.31292231130057,11.5507190731969,1000,0.999850893799848
5.45400753735683,0.0774114524920411,2.30186761590515,1.00314717168814,3.89732748158436,5.42479799251049,7.04549284795199,10.0992855184197,884.199476507436,0.999840383571801
