Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Observed_Status_Conflict_Flag
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,467,Leaves,Increasing leaf size,2014,6,7,158,2456816,3,2014,6,7,158,2456816,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,467,Leaves,Increasing leaf size,2014,6,21,172,2456830,3,2014,6,21,172,2456830,21,1,1,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,467,Leaves,Increasing leaf size,2014,7,19,200,2456858,7,2014,7,19,200,2456858,7,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,467,Leaves,Increasing leaf size,2014,8,2,214,2456872,7,2014,8,2,214,2456872,8,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,467,Leaves,Increasing leaf size,2014,5,4,124,2456782,3,2014,5,4,124,2456782,2,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,467,Leaves,Increasing leaf size,2014,5,15,135,2456793,1,2014,5,15,135,2456793,3,1,1,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,467,Leaves,Increasing leaf size,2014,5,29,149,2456807,4,2014,5,31,151,2456809,1,2,3,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,467,Leaves,Increasing leaf size,2014,6,7,158,2456816,3,2014,6,7,158,2456816,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,467,Leaves,Increasing leaf size,2014,6,21,172,2456830,3,2014,6,21,172,2456830,21,1,1,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,467,Leaves,Increasing leaf size,2014,7,19,200,2456858,7,2014,7,19,200,2456858,7,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,467,Leaves,Increasing leaf size,2014,9,4,247,2456905,19,2014,9,4,247,2456905,2,1,1,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,471,Leaves,Falling leaves,2014,9,21,264,2456922,15,2014,9,21,264,2456922,5,1,1,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,471,Leaves,Falling leaves,2014,10,2,275,2456933,6,2014,11,8,312,2456970,1,6,38,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,471,Leaves,Falling leaves,2014,11,16,320,2456978,3,2014,11,16,320,2456978,6,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,471,Leaves,Falling leaves,2014,10,2,275,2456933,6,2014,11,8,312,2456970,1,6,38,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,483,Leaves,Leaves,2014,5,4,124,2456782,3,2014,5,14,134,2456792,1,3,11,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,483,Leaves,Leaves,2014,5,25,145,2456803,3,2014,6,11,162,2456820,7,7,18,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,483,Leaves,Leaves,2014,6,21,172,2456830,3,2014,8,16,228,2456886,19,7,57,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,483,Leaves,Leaves,2014,9,6,249,2456907,2,2014,9,26,269,2456927,6,3,21,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,483,Leaves,Leaves,2014,10,18,291,2456949,2,2014,10,25,298,2456956,5,2,8,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,483,Leaves,Leaves,2014,11,16,320,2456978,3,2014,11,16,320,2456978,6,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,483,Leaves,Leaves,2014,5,4,124,2456782,3,2014,5,4,124,2456782,2,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,483,Leaves,Leaves,2014,5,14,134,2456792,8,2014,5,14,134,2456792,1,1,1,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,483,Leaves,Leaves,2014,5,25,145,2456803,3,2014,6,11,162,2456820,7,7,18,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,483,Leaves,Leaves,2014,6,21,172,2456830,3,2014,8,16,228,2456886,19,7,57,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,483,Leaves,Leaves,2014,9,6,249,2456907,2,2014,9,26,269,2456927,6,3,21,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,483,Leaves,Leaves,2014,10,18,291,2456949,2,2014,10,25,298,2456956,5,2,8,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,498,Leaves,Colored leaves,2014,9,4,247,2456905,19,2014,9,4,247,2456905,2,1,1,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,498,Leaves,Colored leaves,2014,9,21,264,2456922,15,2014,10,30,303,2456961,9,7,40,-9999
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38593,155 Sweet birch,498,Leaves,Colored leaves,2014,11,16,320,2456978,3,2014,11,16,320,2456978,6,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,98,Betula,lenta,sweet birch,Plantae,38594,154 Sweet birch,498,Leaves,Colored leaves,2014,9,21,264,2456922,15,2014,10,30,303,2456961,9,7,40,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,371,Leaves,Budburst,2014,4,5,95,2456753,2,2014,4,5,95,2456753,3,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,371,Leaves,Budburst,2014,4,14,104,2456762,2,2014,4,14,104,2456762,3,1,1,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,371,Leaves,Budburst,2014,4,24,114,2456772,2,2014,4,26,116,2456774,1,2,3,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,371,Leaves,Budburst,2014,5,1,121,2456779,4,2014,5,1,121,2456779,3,1,1,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,467,Leaves,Increasing leaf size,2014,5,4,124,2456782,3,2014,5,15,135,2456793,3,4,12,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,467,Leaves,Increasing leaf size,2014,5,29,149,2456807,4,2014,5,31,151,2456809,1,2,3,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,467,Leaves,Increasing leaf size,2014,6,7,158,2456816,3,2014,6,7,158,2456816,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,467,Leaves,Increasing leaf size,2014,6,21,172,2456830,3,2014,6,21,172,2456830,21,1,1,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,467,Leaves,Increasing leaf size,2014,9,4,247,2456905,19,2014,9,4,247,2456905,2,1,1,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,471,Leaves,Falling leaves,2014,5,4,124,2456782,3,2014,5,4,124,2456782,2,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,471,Leaves,Falling leaves,2014,10,2,275,2456933,6,2014,11,22,326,2456984,15,10,52,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,483,Leaves,Leaves,2014,5,1,121,2456779,4,2014,5,14,134,2456792,1,4,14,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,483,Leaves,Leaves,2014,5,25,145,2456803,3,2014,6,11,162,2456820,7,7,18,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,483,Leaves,Leaves,2014,6,21,172,2456830,3,2014,8,16,228,2456886,19,7,57,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,483,Leaves,Leaves,2014,9,6,249,2456907,2,2014,9,26,269,2456927,6,3,21,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,483,Leaves,Leaves,2014,10,18,291,2456949,2,2014,10,25,298,2456956,5,2,8,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,483,Leaves,Leaves,2014,11,9,313,2456971,1,2014,11,9,313,2456971,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,483,Leaves,Leaves,2014,11,16,320,2456978,3,2014,11,22,326,2456984,15,2,7,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,111 Red Oak,498,Leaves,Colored leaves,2014,10,2,275,2456933,6,2014,11,22,326,2456984,15,10,52,-9999
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,371,Leaves,Budburst,2014,4,17,107,2456765,3,2014,4,26,116,2456774,1,5,10,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,371,Leaves,Budburst,2014,5,1,121,2456779,4,2014,5,4,124,2456782,2,2,4,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,467,Leaves,Increasing leaf size,2014,5,6,126,2456784,2,2014,5,15,135,2456793,7,3,10,-9999
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,467,Leaves,Increasing leaf size,2014,5,29,149,2456807,4,2014,5,31,151,2456809,1,2,3,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,467,Leaves,Increasing leaf size,2014,6,7,158,2456816,3,2014,6,7,158,2456816,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,467,Leaves,Increasing leaf size,2014,6,21,172,2456830,3,2014,6,21,172,2456830,21,1,1,-9999
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,467,Leaves,Increasing leaf size,2014,9,4,247,2456905,19,2014,9,4,247,2456905,2,1,1,-9999
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,471,Leaves,Falling leaves,2014,10,2,275,2456933,6,2014,11,16,320,2456978,6,9,46,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,483,Leaves,Leaves,2014,5,1,121,2456779,4,2014,5,14,134,2456792,1,4,14,-9999
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,483,Leaves,Leaves,2014,5,25,145,2456803,3,2014,6,11,162,2456820,7,7,18,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,483,Leaves,Leaves,2014,6,21,172,2456830,3,2014,8,16,228,2456886,19,7,57,-9999
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,483,Leaves,Leaves,2014,9,6,249,2456907,2,2014,9,26,269,2456927,6,3,21,-9999
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,483,Leaves,Leaves,2014,10,18,291,2456949,2,2014,10,25,298,2456956,5,2,8,-9999
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,483,Leaves,Leaves,2014,11,9,313,2456971,1,2014,11,9,313,2456971,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,483,Leaves,Leaves,2014,11,16,320,2456978,3,2014,11,16,320,2456978,6,1,1,-9999
1668,40.866283,-73.875717,21,NY,1048,Ulmus,americana,American elm,Plantae,38595,150 American elm,498,Leaves,Colored leaves,2014,9,26,269,2456927,5,2014,11,16,320,2456978,6,10,52,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,371,Leaves,Budburst,2014,4,5,95,2456753,2,2014,4,5,95,2456753,3,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,371,Leaves,Budburst,2014,4,14,104,2456762,2,2014,4,14,104,2456762,3,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,371,Leaves,Budburst,2014,4,24,114,2456772,2,2014,5,4,124,2456782,2,5,11,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,371,Leaves,Budburst,2014,4,17,107,2456765,3,2014,5,4,124,2456782,2,8,18,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,371,Leaves,Budburst,2014,4,18,108,2456766,4,2014,5,2,122,2456780,5,4,15,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4337,81 Black Oak,371,Leaves,Budburst,2014,4,23,113,2456771,5,2014,5,2,122,2456780,5,3,10,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,38600,129 Black Oak,371,Leaves,Budburst,2014,4,12,102,2456760,2,2014,4,12,102,2456760,2,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,38600,129 Black Oak,371,Leaves,Budburst,2014,4,18,108,2456766,1,2014,4,18,108,2456766,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,38600,129 Black Oak,371,Leaves,Budburst,2014,4,24,114,2456772,2,2014,5,1,121,2456779,3,4,8,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,467,Leaves,Increasing leaf size,2014,5,4,124,2456782,3,2014,5,15,135,2456793,3,4,12,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,467,Leaves,Increasing leaf size,2014,5,29,149,2456807,4,2014,5,31,151,2456809,1,2,3,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,467,Leaves,Increasing leaf size,2014,6,7,158,2456816,3,2014,6,7,158,2456816,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,467,Leaves,Increasing leaf size,2014,6,21,172,2456830,3,2014,6,21,172,2456830,21,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,467,Leaves,Increasing leaf size,2014,9,4,247,2456905,19,2014,9,4,247,2456905,2,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,467,Leaves,Increasing leaf size,2014,5,4,124,2456782,3,2014,5,18,138,2456796,4,4,15,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,467,Leaves,Increasing leaf size,2014,5,29,149,2456807,4,2014,5,31,151,2456809,1,2,3,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,467,Leaves,Increasing leaf size,2014,6,7,158,2456816,3,2014,6,7,158,2456816,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,467,Leaves,Increasing leaf size,2014,6,21,172,2456830,3,2014,6,21,172,2456830,21,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,467,Leaves,Increasing leaf size,2014,9,4,247,2456905,19,2014,9,4,247,2456905,2,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,467,Leaves,Increasing leaf size,2014,5,13,133,2456791,6,2014,5,15,135,2456793,7,2,3,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,467,Leaves,Increasing leaf size,2014,5,23,143,2456801,1,2014,5,23,143,2456801,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,467,Leaves,Increasing leaf size,2014,5,29,149,2456807,2,2014,5,29,149,2456807,6,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4337,81 Black Oak,467,Leaves,Increasing leaf size,2014,5,13,133,2456791,6,2014,5,15,135,2456793,7,2,3,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4337,81 Black Oak,467,Leaves,Increasing leaf size,2014,5,23,143,2456801,1,2014,5,23,143,2456801,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4337,81 Black Oak,467,Leaves,Increasing leaf size,2014,5,29,149,2456807,2,2014,5,29,149,2456807,6,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,38600,129 Black Oak,467,Leaves,Increasing leaf size,2014,5,4,124,2456782,3,2014,5,18,138,2456796,4,5,15,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,38600,129 Black Oak,467,Leaves,Increasing leaf size,2014,5,29,149,2456807,4,2014,5,31,151,2456809,4,2,3,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,38600,129 Black Oak,467,Leaves,Increasing leaf size,2014,6,7,158,2456816,3,2014,6,7,158,2456816,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,38600,129 Black Oak,467,Leaves,Increasing leaf size,2014,6,21,172,2456830,3,2014,6,21,172,2456830,21,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,38600,129 Black Oak,467,Leaves,Increasing leaf size,2014,9,4,247,2456905,19,2014,9,4,247,2456905,2,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,471,Leaves,Falling leaves,2014,10,18,291,2456949,2,2014,11,22,326,2456984,15,8,36,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,471,Leaves,Falling leaves,2014,10,16,289,2456947,14,2014,11,22,326,2456984,15,9,38,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,471,Leaves,Falling leaves,2014,10,7,280,2456938,4,2014,10,7,280,2456938,10,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,471,Leaves,Falling leaves,2014,10,18,291,2456949,1,2014,10,29,302,2456960,2,3,12,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,471,Leaves,Falling leaves,2014,11,4,308,2456966,4,2014,11,19,323,2456981,-9999,4,16,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4337,81 Black Oak,471,Leaves,Falling leaves,2014,10,7,280,2456938,4,2014,10,7,280,2456938,10,1,1,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4337,81 Black Oak,471,Leaves,Falling leaves,2014,10,18,291,2456949,1,2014,10,29,302,2456960,2,3,12,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4337,81 Black Oak,471,Leaves,Falling leaves,2014,11,4,308,2456966,4,2014,11,19,323,2456981,-9999,4,16,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,38600,129 Black Oak,471,Leaves,Falling leaves,2014,10,25,298,2456956,7,2014,11,22,326,2456984,15,7,29,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,483,Leaves,Leaves,2014,4,27,117,2456775,1,2014,5,14,134,2456792,1,5,18,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,483,Leaves,Leaves,2014,5,25,145,2456803,3,2014,6,11,162,2456820,7,7,18,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,483,Leaves,Leaves,2014,6,21,172,2456830,3,2014,8,16,228,2456886,19,7,57,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,483,Leaves,Leaves,2014,9,6,249,2456907,2,2014,9,26,269,2456927,6,3,21,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,483,Leaves,Leaves,2014,10,18,291,2456949,2,2014,10,25,298,2456956,5,2,8,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,483,Leaves,Leaves,2014,11,9,313,2456971,1,2014,11,9,313,2456971,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,113 Black Oak,483,Leaves,Leaves,2014,11,16,320,2456978,3,2014,11,22,326,2456984,15,2,7,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,483,Leaves,Leaves,2014,4,27,117,2456775,1,2014,5,14,134,2456792,1,5,18,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,483,Leaves,Leaves,2014,5,25,145,2456803,3,2014,6,11,162,2456820,7,7,18,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,483,Leaves,Leaves,2014,6,21,172,2456830,3,2014,8,16,228,2456886,19,7,57,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,483,Leaves,Leaves,2014,9,6,249,2456907,2,2014,9,26,269,2456927,6,3,21,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,483,Leaves,Leaves,2014,10,18,291,2456949,2,2014,10,25,298,2456956,5,2,8,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,483,Leaves,Leaves,2014,11,9,313,2456971,1,2014,11,9,313,2456971,4,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,114 Black Oak,483,Leaves,Leaves,2014,11,16,320,2456978,3,2014,11,16,320,2456978,6,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,483,Leaves,Leaves,2014,5,2,122,2456780,4,2014,5,8,128,2456786,5,3,7,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,483,Leaves,Leaves,2014,5,15,135,2456793,1,2014,5,23,143,2456801,4,3,9,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,483,Leaves,Leaves,2014,5,29,149,2456807,2,2014,8,13,225,2456883,7,14,77,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,483,Leaves,Leaves,2014,9,3,246,2456904,6,2014,10,29,302,2456960,2,13,57,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,483,Leaves,Leaves,2014,11,4,308,2456966,4,2014,11,8,312,2456970,10,2,5,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,79/80 Black Oak,483,Leaves,Leaves,2014,11,19,323,2456981,1,2014,11,19,323,2456981,-9999,1,1,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4337,81 Black Oak,483,Leaves,Leaves,2014,5,2,122,2456780,4,2014,5,8,128,2456786,5,3,7,MultiObserver-StatusConflict
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4337,81 Black Oak,483,Leaves,Leaves,2014,5,15,135,2456793,2,2014,5,23,143,2456801,4,3,9,-9999
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4337,81 Black Oak,483,Leaves,Leaves,2014,5,29,149,2456807,2,2014,6,11,162,2456820,7,3,14,-9999
